Time,Usage for V02_n3
2021-08-15T00:00:00.000Z,
2021-08-16T00:00:00.000Z,
2021-08-17T00:00:00.000Z,
2021-08-18T00:00:00.000Z,
2021-08-19T00:00:00.000Z,
2021-08-20T00:00:00.000Z,
2021-08-21T00:00:00.000Z,
2021-08-22T00:00:00.000Z,
2021-08-23T00:00:00.000Z,
2021-08-24T00:00:00.000Z,
2021-08-25T00:00:00.000Z,
2021-08-26T00:00:00.000Z,
2021-08-27T00:00:00.000Z,
2021-08-28T00:00:00.000Z,
2021-08-29T00:00:00.000Z,
2021-08-30T00:00:00.000Z,
2021-08-31T00:00:00.000Z,
2021-09-01T00:00:00.000Z,
2021-09-02T00:00:00.000Z,
2021-09-03T00:00:00.000Z,
2021-09-04T00:00:00.000Z,
2021-09-05T00:00:00.000Z,
2021-09-06T00:00:00.000Z,
2021-09-07T00:00:00.000Z,
2021-09-08T00:00:00.000Z,
2021-09-09T00:00:00.000Z,
2021-09-10T00:00:00.000Z,
2021-09-11T00:00:00.000Z,
2021-09-12T00:00:00.000Z,
2021-09-13T00:00:00.000Z,
2021-09-14T00:00:00.000Z,
2021-09-15T00:00:00.000Z,
2021-09-16T00:00:00.000Z,
2021-09-17T00:00:00.000Z,
2021-09-18T00:00:00.000Z,
2021-09-19T00:00:00.000Z,
2021-09-20T00:00:00.000Z,
2021-09-21T00:00:00.000Z,
2021-09-22T00:00:00.000Z,
2021-09-23T00:00:00.000Z,
2021-09-24T00:00:00.000Z,
2021-09-25T00:00:00.000Z,
2021-09-26T00:00:00.000Z,
2021-09-27T00:00:00.000Z,
2021-09-28T00:00:00.000Z,376
2021-09-29T00:00:00.000Z,75068
2021-09-30T00:00:00.000Z,102921
2021-10-01T00:00:00.000Z,103017
2021-10-02T00:00:00.000Z,98524
2021-10-03T00:00:00.000Z,98362
2021-10-04T00:00:00.000Z,98380
2021-10-05T00:00:00.000Z,102539
2021-10-06T00:00:00.000Z,103456
2021-10-07T00:00:00.000Z,91170
2021-10-08T00:00:00.000Z,146584
2021-10-09T00:00:00.000Z,103675
2021-10-10T00:00:00.000Z,86957
2021-10-11T00:00:00.000Z,95191
2021-10-12T00:00:00.000Z,99363
2021-10-13T00:00:00.000Z,109767
2021-10-14T00:00:00.000Z,108961
2021-10-15T00:00:00.000Z,136129
2021-10-16T00:00:00.000Z,112970
2021-10-17T00:00:00.000Z,102005
2021-10-18T00:00:00.000Z,112050
2021-10-19T00:00:00.000Z,102681
2021-10-20T00:00:00.000Z,151344
2021-10-21T00:00:00.000Z,125473
2021-10-22T00:00:00.000Z,132265
2021-10-23T00:00:00.000Z,107534
2021-10-24T00:00:00.000Z,115305
2021-10-25T00:00:00.000Z,106346
2021-10-26T00:00:00.000Z,130204
2021-10-27T00:00:00.000Z,147196
2021-10-28T00:00:00.000Z,119726
2021-10-29T00:00:00.000Z,116100
2021-10-30T00:00:00.000Z,100017
2021-10-31T00:00:00.000Z,137584
2021-11-01T00:00:00.000Z,96630
2021-11-02T00:00:00.000Z,141748
2021-11-03T00:00:00.000Z,145403
2021-11-04T00:00:00.000Z,104636
2021-11-05T00:00:00.000Z,100656
2021-11-06T00:00:00.000Z,133212
2021-11-07T00:00:00.000Z,123005
2021-11-08T00:00:00.000Z,94732
2021-11-09T00:00:00.000Z,105024
2021-11-10T00:00:00.000Z,82581
2021-11-11T00:00:00.000Z,113903
2021-11-12T00:00:00.000Z,150088
2021-11-13T00:00:00.000Z,130771
2021-11-14T00:00:00.000Z,112926
2021-11-15T00:00:00.000Z,89892
2021-11-16T00:00:00.000Z,155036
2021-11-17T00:00:00.000Z,156818
2021-11-18T00:00:00.000Z,107307
2021-11-19T00:00:00.000Z,99136
2021-11-20T00:00:00.000Z,100442
2021-11-21T00:00:00.000Z,139693
2021-11-22T00:00:00.000Z,146186
2021-11-23T00:00:00.000Z,133829
2021-11-24T00:00:00.000Z,143133
2021-11-25T00:00:00.000Z,169912
2021-11-26T00:00:00.000Z,120211
2021-11-27T00:00:00.000Z,120796
2021-11-28T00:00:00.000Z,109165
2021-11-29T00:00:00.000Z,154144
2021-11-30T00:00:00.000Z,127325
2021-12-01T00:00:00.000Z,123605
2021-12-02T00:00:00.000Z,137887
2021-12-03T00:00:00.000Z,155722
2021-12-04T00:00:00.000Z,132878
2021-12-05T00:00:00.000Z,138419
2021-12-06T00:00:00.000Z,147622
2021-12-07T00:00:00.000Z,131535
2021-12-08T00:00:00.000Z,153849
2021-12-09T00:00:00.000Z,150862
2021-12-10T00:00:00.000Z,132618
2021-12-11T00:00:00.000Z,124682
2021-12-12T00:00:00.000Z,100733
2021-12-13T00:00:00.000Z,117760
2021-12-14T00:00:00.000Z,138543
2021-12-15T00:00:00.000Z,91343
2021-12-16T00:00:00.000Z,155960
2021-12-17T00:00:00.000Z,153113
2021-12-18T00:00:00.000Z,112557
2021-12-19T00:00:00.000Z,94421
2021-12-20T00:00:00.000Z,107053
2021-12-21T00:00:00.000Z,89791
2021-12-22T00:00:00.000Z,96309
2021-12-23T00:00:00.000Z,90945
2021-12-24T00:00:00.000Z,149150
2021-12-25T00:00:00.000Z,86675
2021-12-26T00:00:00.000Z,90644
2021-12-27T00:00:00.000Z,96488
2021-12-28T00:00:00.000Z,151310
2021-12-29T00:00:00.000Z,106628
2021-12-30T00:00:00.000Z,92787
2021-12-31T00:00:00.000Z,118643
2022-01-01T00:00:00.000Z,102351
2022-01-02T00:00:00.000Z,89801
2022-01-03T00:00:00.000Z,93389
2022-01-04T00:00:00.000Z,93174
2022-01-05T00:00:00.000Z,100297
2022-01-06T00:00:00.000Z,119047
2022-01-07T00:00:00.000Z,98396
2022-01-08T00:00:00.000Z,83106
2022-01-09T00:00:00.000Z,96751
2022-01-10T00:00:00.000Z,99772
2022-01-11T00:00:00.000Z,131061
2022-01-12T00:00:00.000Z,111119
2022-01-13T00:00:00.000Z,97065
2022-01-14T00:00:00.000Z,103919
2022-01-15T00:00:00.000Z,92815
2022-01-16T00:00:00.000Z,84017
2022-01-17T00:00:00.000Z,92414
2022-01-18T00:00:00.000Z,90854
2022-01-19T00:00:00.000Z,90033
2022-01-20T00:00:00.000Z,87178
2022-01-21T00:00:00.000Z,98824
2022-01-22T00:00:00.000Z,87104
2022-01-23T00:00:00.000Z,87204
2022-01-24T00:00:00.000Z,93280
2022-01-25T00:00:00.000Z,87034
2022-01-26T00:00:00.000Z,100005
2022-01-27T00:00:00.000Z,86864
2022-01-28T00:00:00.000Z,95336
2022-01-29T00:00:00.000Z,94329
2022-01-30T00:00:00.000Z,85283
2022-01-31T00:00:00.000Z,93909
2022-02-01T00:00:00.000Z,82651
2022-02-02T00:00:00.000Z,100970
2022-02-03T00:00:00.000Z,90453
2022-02-04T00:00:00.000Z,97497
2022-02-05T00:00:00.000Z,92069
2022-02-06T00:00:00.000Z,96632
2022-02-07T00:00:00.000Z,90531
2022-02-08T00:00:00.000Z,94588
2022-02-09T00:00:00.000Z,96437
2022-02-10T00:00:00.000Z,82849
2022-02-11T00:00:00.000Z,104808
2022-02-12T00:00:00.000Z,94050
2022-02-13T00:00:00.000Z,94042
2022-02-14T00:00:00.000Z,96480
2022-02-15T00:00:00.000Z,92876
2022-02-16T00:00:00.000Z,90587
2022-02-17T00:00:00.000Z,80906
2022-02-18T00:00:00.000Z,81633
2022-02-19T00:00:00.000Z,72269
2022-02-20T00:00:00.000Z,87324
2022-02-21T00:00:00.000Z,85613
2022-02-22T00:00:00.000Z,89162
2022-02-23T00:00:00.000Z,84247
2022-02-24T00:00:00.000Z,78442
2022-02-25T00:00:00.000Z,88341
2022-02-26T00:00:00.000Z,67062
2022-02-27T00:00:00.000Z,122642
2022-02-28T00:00:00.000Z,92237
2022-03-01T00:00:00.000Z,64808
2022-03-02T00:00:00.000Z,130885
2022-03-03T00:00:00.000Z,90546
2022-03-04T00:00:00.000Z,100898
2022-03-05T00:00:00.000Z,81740
2022-03-06T00:00:00.000Z,97032
2022-03-07T00:00:00.000Z,68283
2022-03-08T00:00:00.000Z,115571
2022-03-09T00:00:00.000Z,92583
2022-03-10T00:00:00.000Z,97731
2022-03-11T00:00:00.000Z,102991
2022-03-12T00:00:00.000Z,92257
2022-03-13T00:00:00.000Z,92319
2022-03-14T00:00:00.000Z,91140
2022-03-15T00:00:00.000Z,95194
2022-03-16T00:00:00.000Z,95291
2022-03-17T00:00:00.000Z,95746
2022-03-18T00:00:00.000Z,100964
2022-03-19T00:00:00.000Z,93477
2022-03-20T00:00:00.000Z,112947
2022-03-21T00:00:00.000Z,114928
2022-03-22T00:00:00.000Z,89547
2022-03-23T00:00:00.000Z,91130
2022-03-24T00:00:00.000Z,74428
2022-03-25T00:00:00.000Z,89263
2022-03-26T00:00:00.000Z,79778
2022-03-27T00:00:00.000Z,73395
2022-03-28T00:00:00.000Z,92127
2022-03-29T00:00:00.000Z,85351
2022-03-30T00:00:00.000Z,90213
2022-03-31T00:00:00.000Z,85381
2022-04-01T00:00:00.000Z,94507
2022-04-02T00:00:00.000Z,76584
2022-04-03T00:00:00.000Z,79316
2022-04-04T00:00:00.000Z,110946
2022-04-05T00:00:00.000Z,81516
2022-04-06T00:00:00.000Z,118993
2022-04-07T00:00:00.000Z,92468
2022-04-08T00:00:00.000Z,91096
2022-04-09T00:00:00.000Z,79550
2022-04-10T00:00:00.000Z,81371
2022-04-11T00:00:00.000Z,78112
2022-04-12T00:00:00.000Z,82557
2022-04-13T00:00:00.000Z,
