Time,Data receive rate for S_n3,Data transmit rate for S_n3,Usage for S_n3
2021-08-01T00:00:00.000Z,,,
2021-08-02T00:00:00.000Z,,,
2021-08-03T00:00:00.000Z,,,
2021-08-04T00:00:00.000Z,,,
2021-08-05T00:00:00.000Z,,,
2021-08-06T00:00:00.000Z,,,
2021-08-07T00:00:00.000Z,,,
2021-08-08T00:00:00.000Z,,,
2021-08-09T00:00:00.000Z,,,
2021-08-10T00:00:00.000Z,,,
2021-08-11T00:00:00.000Z,,,
2021-08-12T00:00:00.000Z,,,
2021-08-13T00:00:00.000Z,,,
2021-08-14T00:00:00.000Z,,,
2021-08-15T00:00:00.000Z,,,
2021-08-16T00:00:00.000Z,,,
2021-08-17T00:00:00.000Z,,,
2021-08-18T00:00:00.000Z,,,
2021-08-19T00:00:00.000Z,,,
2021-08-20T00:00:00.000Z,,,
2021-08-21T00:00:00.000Z,,,
2021-08-22T00:00:00.000Z,,,
2021-08-23T00:00:00.000Z,,,
2021-08-24T00:00:00.000Z,,,
2021-08-25T00:00:00.000Z,,,
2021-08-26T00:00:00.000Z,,,
2021-08-27T00:00:00.000Z,,,
2021-08-28T00:00:00.000Z,,,
2021-08-29T00:00:00.000Z,,,
2021-08-30T00:00:00.000Z,,,
2021-08-31T00:00:00.000Z,,,
2021-09-01T00:00:00.000Z,,,
2021-09-02T00:00:00.000Z,,,
2021-09-03T00:00:00.000Z,,,
2021-09-04T00:00:00.000Z,,,
2021-09-05T00:00:00.000Z,,,
2021-09-06T00:00:00.000Z,,,
2021-09-07T00:00:00.000Z,,,
2021-09-08T00:00:00.000Z,,,
2021-09-09T00:00:00.000Z,,,
2021-09-10T00:00:00.000Z,,,
2021-09-11T00:00:00.000Z,,,
2021-09-12T00:00:00.000Z,,,
2021-09-13T00:00:00.000Z,,,
2021-09-14T00:00:00.000Z,,,
2021-09-15T00:00:00.000Z,,,
2021-09-16T00:00:00.000Z,,,
2021-09-17T00:00:00.000Z,,,
2021-09-18T00:00:00.000Z,,,
2021-09-19T00:00:00.000Z,,,
2021-09-20T00:00:00.000Z,,,
2021-09-21T00:00:00.000Z,,,
2021-09-22T00:00:00.000Z,,,
2021-09-23T00:00:00.000Z,,,
2021-09-24T00:00:00.000Z,,,
2021-09-25T00:00:00.000Z,,,
2021-09-26T00:00:00.000Z,,,
2021-09-27T00:00:00.000Z,,,
2021-09-28T00:00:00.000Z,,,
2021-09-29T00:00:00.000Z,,,
2021-09-30T00:00:00.000Z,,,
2021-10-01T00:00:00.000Z,,,
2021-10-02T00:00:00.000Z,,,
2021-10-03T00:00:00.000Z,,,
2021-10-04T00:00:00.000Z,,,
2021-10-05T00:00:00.000Z,,,
2021-10-06T00:00:00.000Z,,,
2021-10-07T00:00:00.000Z,103,107,210
2021-10-08T00:00:00.000Z,31,0,32
2021-10-09T00:00:00.000Z,55,0,55
2021-10-10T00:00:00.000Z,51,0,52
2021-10-11T00:00:00.000Z,45,0,46
2021-10-12T00:00:00.000Z,3,0,4
2021-10-13T00:00:00.000Z,17,0,18
2021-10-14T00:00:00.000Z,100,3,103
2021-10-15T00:00:00.000Z,73,2,75
2021-10-16T00:00:00.000Z,8368,8467,16836
2021-10-17T00:00:00.000Z,67,4,72
2021-10-18T00:00:00.000Z,35,30,66
2021-10-19T00:00:00.000Z,115,53,169
2021-10-20T00:00:00.000Z,67,99,167
2021-10-21T00:00:00.000Z,58,54,113
2021-10-22T00:00:00.000Z,10,15,26
2021-10-23T00:00:00.000Z,7,4,11
2021-10-24T00:00:00.000Z,5,4,10
2021-10-25T00:00:00.000Z,2122,180,2302
2021-10-26T00:00:00.000Z,14,143,158
2021-10-27T00:00:00.000Z,45,41,87
2021-10-28T00:00:00.000Z,23,25,48
2021-10-29T00:00:00.000Z,69,23,92
2021-10-30T00:00:00.000Z,62,3,66
2021-10-31T00:00:00.000Z,56,4,60
2021-11-01T00:00:00.000Z,64,3,68
2021-11-02T00:00:00.000Z,47,26,74
2021-11-03T00:00:00.000Z,26,25,52
2021-11-04T00:00:00.000Z,43,24,67
2021-11-05T00:00:00.000Z,16,30,47
2021-11-06T00:00:00.000Z,8,3,12
2021-11-07T00:00:00.000Z,71,306,377
2021-11-08T00:00:00.000Z,62,36,99
2021-11-09T00:00:00.000Z,84,1325,1410
2021-11-10T00:00:00.000Z,97,32,129
2021-11-11T00:00:00.000Z,61,4,65
2021-11-12T00:00:00.000Z,63,17,81
2021-11-13T00:00:00.000Z,59,4,64
2021-11-14T00:00:00.000Z,65,77,143
2021-11-15T00:00:00.000Z,49,41,91
2021-11-16T00:00:00.000Z,525,46,572
2021-11-17T00:00:00.000Z,285,88,374
2021-11-18T00:00:00.000Z,218,144,363
2021-11-19T00:00:00.000Z,147,136,284
2021-11-20T00:00:00.000Z,63,167,231
2021-11-21T00:00:00.000Z,21,194,216
2021-11-22T00:00:00.000Z,438,313,751
2021-11-23T00:00:00.000Z,2669,733,3402
2021-11-24T00:00:00.000Z,121,341,462
2021-11-25T00:00:00.000Z,8331,22748,31079
2021-11-26T00:00:00.000Z,2887,8964,11852
2021-11-27T00:00:00.000Z,207,292,499
2021-11-28T00:00:00.000Z,166,173,340
2021-11-29T00:00:00.000Z,1670,16875,18546
2021-11-30T00:00:00.000Z,5403,32389,37792
2021-12-01T00:00:00.000Z,375,10879,11255
2021-12-02T00:00:00.000Z,165,1148,1314
2021-12-03T00:00:00.000Z,111,590,703
2021-12-04T00:00:00.000Z,99,2732,2831
2021-12-05T00:00:00.000Z,60,206,267
2021-12-06T00:00:00.000Z,176,593,770
2021-12-07T00:00:00.000Z,576,871,1448
2021-12-08T00:00:00.000Z,1076,1036,2113
2021-12-09T00:00:00.000Z,708,10744,11453
2021-12-10T00:00:00.000Z,670,13283,13953
2021-12-11T00:00:00.000Z,143,302,446
2021-12-12T00:00:00.000Z,175,3937,4112
2021-12-13T00:00:00.000Z,547,692,1239
2021-12-14T00:00:00.000Z,924,4386,5310
2021-12-15T00:00:00.000Z,1899,6886,8786
2021-12-16T00:00:00.000Z,588,4556,5145
2021-12-17T00:00:00.000Z,284,5496,5780
2021-12-18T00:00:00.000Z,183,3907,4090
2021-12-19T00:00:00.000Z,117,478,595
2021-12-20T00:00:00.000Z,330,1966,2296
2021-12-21T00:00:00.000Z,6196,7261,13457
2021-12-22T00:00:00.000Z,401,6738,7140
2021-12-23T00:00:00.000Z,222,6292,6516
2021-12-24T00:00:00.000Z,130,4730,4861
2021-12-25T00:00:00.000Z,77,3754,3832
2021-12-26T00:00:00.000Z,41,408,449
2021-12-27T00:00:00.000Z,73,2537,2611
2021-12-28T00:00:00.000Z,3966,4039,8006
2021-12-29T00:00:00.000Z,446,8149,8596
2021-12-30T00:00:00.000Z,111,5323,5434
2021-12-31T00:00:00.000Z,92,3992,4085
2022-01-01T00:00:00.000Z,81,3834,3915
2022-01-02T00:00:00.000Z,64,2395,2459
2022-01-03T00:00:00.000Z,4075,832,4908
2022-01-04T00:00:00.000Z,153,4436,4589
2022-01-05T00:00:00.000Z,174,5653,5827
2022-01-06T00:00:00.000Z,3150,3972,7122
2022-01-07T00:00:00.000Z,112,3900,4013
2022-01-08T00:00:00.000Z,77,3860,3938
2022-01-09T00:00:00.000Z,136,409,546
2022-01-10T00:00:00.000Z,78,602,682
2022-01-11T00:00:00.000Z,466,4083,4550
2022-01-12T00:00:00.000Z,1524,5533,7058
2022-01-13T00:00:00.000Z,7039,5155,12194
2022-01-14T00:00:00.000Z,11088,7131,18219
2022-01-15T00:00:00.000Z,2180,4730,6911
2022-01-16T00:00:00.000Z,2175,1244,3420
2022-01-17T00:00:00.000Z,17192,10590,27783
2022-01-18T00:00:00.000Z,17883,14440,32324
2022-01-19T00:00:00.000Z,9368,11897,21266
2022-01-20T00:00:00.000Z,14351,10783,25136
2022-01-21T00:00:00.000Z,13081,11970,25051
2022-01-22T00:00:00.000Z,1780,4309,6090
2022-01-23T00:00:00.000Z,1699,825,2525
2022-01-24T00:00:00.000Z,9338,5238,14576
2022-01-25T00:00:00.000Z,7580,6602,14182
2022-01-26T00:00:00.000Z,7521,7840,15361
2022-01-27T00:00:00.000Z,6094,6924,13019
2022-01-28T00:00:00.000Z,5512,8844,14357
2022-01-29T00:00:00.000Z,2513,18804,21318
2022-01-30T00:00:00.000Z,1810,833,2644
2022-01-31T00:00:00.000Z,7552,4052,11604
2022-02-01T00:00:00.000Z,7836,8488,16324
2022-02-02T00:00:00.000Z,9963,9849,19813
2022-02-03T00:00:00.000Z,12355,9725,22080
2022-02-04T00:00:00.000Z,8065,10718,18783
2022-02-05T00:00:00.000Z,1353,4686,6040
2022-02-06T00:00:00.000Z,1582,724,2306
2022-02-07T00:00:00.000Z,11599,11175,22775
2022-02-08T00:00:00.000Z,23666,25715,49382
2022-02-09T00:00:00.000Z,26016,40854,66871
2022-02-10T00:00:00.000Z,24981,31441,56423
2022-02-11T00:00:00.000Z,16278,20605,36883
2022-02-12T00:00:00.000Z,3457,5910,9367
2022-02-13T00:00:00.000Z,2708,2447,5156
2022-02-14T00:00:00.000Z,25609,32921,58531
2022-02-15T00:00:00.000Z,18114,24362,42477
2022-02-16T00:00:00.000Z,17918,22460,40379
2022-02-17T00:00:00.000Z,25113,37046,62160
2022-02-18T00:00:00.000Z,21622,29291,50915
2022-02-19T00:00:00.000Z,2942,6020,8962
2022-02-20T00:00:00.000Z,2289,1666,3956
2022-02-21T00:00:00.000Z,20595,28442,49038
2022-02-22T00:00:00.000Z,17204,20096,37300
2022-02-23T00:00:00.000Z,17937,22979,40917
2022-02-24T00:00:00.000Z,15354,18573,33928
2022-02-25T00:00:00.000Z,13854,14409,28264
2022-02-26T00:00:00.000Z,1767,2538,4305
2022-02-27T00:00:00.000Z,1739,4984,6724
2022-02-28T00:00:00.000Z,16367,14434,30802
2022-03-01T00:00:00.000Z,16015,23520,39535
2022-03-02T00:00:00.000Z,18644,21783,40427
2022-03-03T00:00:00.000Z,19006,28275,47282
2022-03-04T00:00:00.000Z,19571,22912,42484
2022-03-05T00:00:00.000Z,2343,4857,7201
2022-03-06T00:00:00.000Z,2457,1485,3943
2022-03-07T00:00:00.000Z,17352,22426,39778
2022-03-08T00:00:00.000Z,36107,28820,64928
2022-03-09T00:00:00.000Z,15460,18829,34290
2022-03-10T00:00:00.000Z,14231,18155,32386
2022-03-11T00:00:00.000Z,11588,15130,26718
2022-03-12T00:00:00.000Z,7089,5195,12285
2022-03-13T00:00:00.000Z,3160,1183,4343
2022-03-14T00:00:00.000Z,21342,20860,42202
2022-03-15T00:00:00.000Z,18157,25034,43192
2022-03-16T00:00:00.000Z,17523,23192,40716
2022-03-17T00:00:00.000Z,16066,28324,44390
2022-03-18T00:00:00.000Z,14833,25644,40478
2022-03-19T00:00:00.000Z,2624,6357,8981
2022-03-20T00:00:00.000Z,2198,2149,4348
2022-03-21T00:00:00.000Z,11243,11278,22522
2022-03-22T00:00:00.000Z,8345,10260,18605
2022-03-23T00:00:00.000Z,7770,9778,17549
2022-03-24T00:00:00.000Z,8569,16383,24952
2022-03-25T00:00:00.000Z,7768,11609,19378
2022-03-26T00:00:00.000Z,1768,5629,7397
2022-03-27T00:00:00.000Z,1609,1698,3308
2022-03-28T00:00:00.000Z,6454,5220,11674
2022-03-29T00:00:00.000Z,6382,8224,14607
2022-03-30T00:00:00.000Z,6542,7754,14297
2022-03-31T00:00:00.000Z,6463,10590,17054
2022-04-01T00:00:00.000Z,6283,9937,16221
2022-04-02T00:00:00.000Z,1738,1042,2781
2022-04-03T00:00:00.000Z,1877,1806,3683
2022-04-04T00:00:00.000Z,9091,12464,21555
2022-04-05T00:00:00.000Z,9024,12262,21287
2022-04-06T00:00:00.000Z,10221,14105,24327
2022-04-07T00:00:00.000Z,10873,14497,25371
2022-04-08T00:00:00.000Z,11001,13331,24332
2022-04-09T00:00:00.000Z,2793,5593,8386
2022-04-10T00:00:00.000Z,2529,1699,4229
2022-04-11T00:00:00.000Z,12096,9907,22003
2022-04-12T00:00:00.000Z,11283,10039,21322
2022-04-13T00:00:00.000Z,,,
